rep_id,member_id,cluster_size
Q913V3|HCV_p7|SRC:UniProt,CAK19397.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19395.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19391.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19388.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19387.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19385.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19384.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19383.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19382.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19381.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19379.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19376.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19374.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19372.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19367.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19366.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19365.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19364.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19363.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19359.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19358.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19357.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19353.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19346.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19345.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19343.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19340.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19339.1|HCV_p7|SRC:NCBI,142
Q913V3|HCV_p7|SRC:UniProt,CAK19332.1|HCV_p7|SRC:NCBI,142
Q9QAX1|HCV_p7|SRC:UniProt,Q9QAX1|HCV_p7|SRC:UniProt,1
Q68801|HCV_p7|SRC:UniProt,Q68801|HCV_p7|SRC:UniProt,1
Q913D4|HCV_p7|SRC:UniProt,Q913D4|HCV_p7|SRC:UniProt,2
Q913D4|HCV_p7|SRC:UniProt,Q81754|HCV_p7|SRC:UniProt,2
O92530|HCV_p7|SRC:UniProt,O92530|HCV_p7|SRC:UniProt,1
Q5I2N3|HCV_p7|SRC:UniProt,Q5I2N3|HCV_p7|SRC:UniProt,2
Q5I2N3|HCV_p7|SRC:UniProt,O39927|HCV_p7|SRC:UniProt,2
Q68798|HCV_p7|SRC:UniProt,Q68798|HCV_p7|SRC:UniProt,1
O39929|HCV_p7|SRC:UniProt,O39929|HCV_p7|SRC:UniProt,1
Q81258|HCV_p7|SRC:UniProt,Q81258|HCV_p7|SRC:UniProt,8
Q81258|HCV_p7|SRC:UniProt,CAM24204.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24203.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24202.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24201.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24199.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24198.1|HCV_p7|SRC:NCBI,8
Q81258|HCV_p7|SRC:UniProt,CAM24197.1|HCV_p7|SRC:NCBI,8
Q9DHD6|HCV_p7|SRC:UniProt,Q9DHD6|HCV_p7|SRC:UniProt,2
Q9DHD6|HCV_p7|SRC:UniProt,P26661|HCV_p7|SRC:UniProt,2
O39928|HCV_p7|SRC:UniProt,O39928|HCV_p7|SRC:UniProt,2
O39928|HCV_p7|SRC:UniProt,pdb|HCV_p7|SRC:NCBI,2
O91936|HCV_p7|SRC:UniProt,O91936|HCV_p7|SRC:UniProt,1
O92531|HCV_p7|SRC:UniProt,O92531|HCV_p7|SRC:UniProt,1
O92532|HCV_p7|SRC:UniProt,O92532|HCV_p7|SRC:UniProt,1
Q68749|HCV_p7|SRC:UniProt,Q68749|HCV_p7|SRC:UniProt,1
Q81487|HCV_p7|SRC:UniProt,Q81487|HCV_p7|SRC:UniProt,1
P26660|HCV_p7|SRC:UniProt,P26660|HCV_p7|SRC:UniProt,1
Q99IB8|HCV_p7|SRC:UniProt,Q99IB8|HCV_p7|SRC:UniProt,1
ABX79951.1|HCV_p7|SRC:NCBI,ABX79951.1|HCV_p7|SRC:NCBI,1
ACI29745.1|HCV_p7|SRC:NCBI,ACI29745.1|HCV_p7|SRC:NCBI,3
ACI29745.1|HCV_p7|SRC:NCBI,ACI29744.1|HCV_p7|SRC:NCBI,3
ACI29745.1|HCV_p7|SRC:NCBI,ACI29743.1|HCV_p7|SRC:NCBI,3
ADN30485.1|HCV_p7|SRC:NCBI,ADN30485.1|HCV_p7|SRC:NCBI,3
ADN30485.1|HCV_p7|SRC:NCBI,ADN30483.1|HCV_p7|SRC:NCBI,3
ADN30485.1|HCV_p7|SRC:NCBI,ADN30471.1|HCV_p7|SRC:NCBI,3
ADN30482.1|HCV_p7|SRC:NCBI,ADN30482.1|HCV_p7|SRC:NCBI,5
ADN30482.1|HCV_p7|SRC:NCBI,ADN30476.1|HCV_p7|SRC:NCBI,5
ADN30482.1|HCV_p7|SRC:NCBI,ADN30475.1|HCV_p7|SRC:NCBI,5
ADN30482.1|HCV_p7|SRC:NCBI,ADN30466.1|HCV_p7|SRC:NCBI,5
ADN30482.1|HCV_p7|SRC:NCBI,ADN30454.1|HCV_p7|SRC:NCBI,5
ADN30477.1|HCV_p7|SRC:NCBI,ADN30477.1|HCV_p7|SRC:NCBI,1
ADN30472.1|HCV_p7|SRC:NCBI,ADN30472.1|HCV_p7|SRC:NCBI,1
ADN30468.1|HCV_p7|SRC:NCBI,ADN30468.1|HCV_p7|SRC:NCBI,1
ADN30459.1|HCV_p7|SRC:NCBI,ADN30459.1|HCV_p7|SRC:NCBI,1
ADN30458.1|HCV_p7|SRC:NCBI,ADN30458.1|HCV_p7|SRC:NCBI,1
ADN30448.1|HCV_p7|SRC:NCBI,ADN30448.1|HCV_p7|SRC:NCBI,1
CDU41860.1|HCV_p7|SRC:NCBI,CDU41860.1|HCV_p7|SRC:NCBI,1
CDU41857.1|HCV_p7|SRC:NCBI,CDU41857.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CDU41856.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CDU41854.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CDU41849.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CDU41843.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CDU41840.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAM24196.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23688.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23687.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23666.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23665.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23660.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23619.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23535.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAH23534.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAK19399.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAK19354.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAK19350.1|HCV_p7|SRC:NCBI,19
CDU41857.1|HCV_p7|SRC:NCBI,CAK19336.1|HCV_p7|SRC:NCBI,19
CAH23685.1|HCV_p7|SRC:NCBI,CAH23685.1|HCV_p7|SRC:NCBI,1
CAH23679.1|HCV_p7|SRC:NCBI,CAH23679.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23678.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23675.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23672.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23670.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23591.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23590.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23585.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23560.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23559.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23558.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23550.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAH23546.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19413.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19402.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19401.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19393.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19389.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19377.1|HCV_p7|SRC:NCBI,20
CAH23679.1|HCV_p7|SRC:NCBI,CAK19351.1|HCV_p7|SRC:NCBI,20
CAH23677.1|HCV_p7|SRC:NCBI,CAH23677.1|HCV_p7|SRC:NCBI,3
CAH23677.1|HCV_p7|SRC:NCBI,CAH23676.1|HCV_p7|SRC:NCBI,3
CAH23677.1|HCV_p7|SRC:NCBI,CAK19386.1|HCV_p7|SRC:NCBI,3
CAH23652.1|HCV_p7|SRC:NCBI,CAH23652.1|HCV_p7|SRC:NCBI,3
CAH23652.1|HCV_p7|SRC:NCBI,CAH23511.1|HCV_p7|SRC:NCBI,3
CAH23652.1|HCV_p7|SRC:NCBI,CAH23507.1|HCV_p7|SRC:NCBI,3
CAH23627.1|HCV_p7|SRC:NCBI,CAH23627.1|HCV_p7|SRC:NCBI,2
CAH23627.1|HCV_p7|SRC:NCBI,CAH23626.1|HCV_p7|SRC:NCBI,2
CAH23608.1|HCV_p7|SRC:NCBI,CAH23608.1|HCV_p7|SRC:NCBI,4
CAH23608.1|HCV_p7|SRC:NCBI,CAH23607.1|HCV_p7|SRC:NCBI,4
CAH23608.1|HCV_p7|SRC:NCBI,CAK19371.1|HCV_p7|SRC:NCBI,4
CAH23608.1|HCV_p7|SRC:NCBI,CAK19348.1|HCV_p7|SRC:NCBI,4
CAH23543.1|HCV_p7|SRC:NCBI,CAH23543.1|HCV_p7|SRC:NCBI,4
CAH23543.1|HCV_p7|SRC:NCBI,CAH23542.1|HCV_p7|SRC:NCBI,4
CAH23543.1|HCV_p7|SRC:NCBI,CAH23541.1|HCV_p7|SRC:NCBI,4
CAH23543.1|HCV_p7|SRC:NCBI,CAH23540.1|HCV_p7|SRC:NCBI,4
CAH23532.1|HCV_p7|SRC:NCBI,CAH23532.1|HCV_p7|SRC:NCBI,4
CAH23532.1|HCV_p7|SRC:NCBI,CAH23527.1|HCV_p7|SRC:NCBI,4
CAH23532.1|HCV_p7|SRC:NCBI,CAH23526.1|HCV_p7|SRC:NCBI,4
CAH23532.1|HCV_p7|SRC:NCBI,CAH23524.1|HCV_p7|SRC:NCBI,4
CAK19378.1|HCV_p7|SRC:NCBI,CAK19378.1|HCV_p7|SRC:NCBI,1
CAK19342.1|HCV_p7|SRC:NCBI,CAK19342.1|HCV_p7|SRC:NCBI,1
ADN30467.1|HCV_p7|SRC:NCBI,ADN30467.1|HCV_p7|SRC:NCBI,2
ADN30467.1|HCV_p7|SRC:NCBI,ADN30442.1|HCV_p7|SRC:NCBI,2
CAC20298.1|HCV_p7|SRC:NCBI,CAC20298.1|HCV_p7|SRC:NCBI,1
CAC20297.1|HCV_p7|SRC:NCBI,CAC20297.1|HCV_p7|SRC:NCBI,1
CAA69077.1|HCV_p7|SRC:NCBI,CAA69077.1|HCV_p7|SRC:NCBI,1
AAB53510.1|HCV_p7|SRC:NCBI,AAB53510.1|HCV_p7|SRC:NCBI,1
